X,Y,OBJECTID,Mile,Section_Name,FolderPath,Region
-121.0817442,47.7631364000001,"222",2468,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.082220872,47.7563281650001,"223",2467.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.0862215,47.7455902,"224",2466.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.0875844,47.7392496000001,"225",2466,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.0902043,47.7330691000001,"226",2465.5,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.087330495,47.7307340680001,"227",2465,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.083659027,47.732570282,"228",2464.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.0802763,47.7282937000001,"229",2463.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.0768049,47.7233017,"230",2463,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.0676492,47.721868,"231",2462.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.0622378,47.7198171000001,"232",2462,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.065831765,47.711280951,"233",2461,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.073017244,47.708273019,"234",2460.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.074689551,47.7034669980001,"235",2460,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.089578514,47.7031240600001,"236",2459,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.0910078,47.6983275000001,"237",2458.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.0889792,47.6937253,"238",2458,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.098847358,47.6890676990001,"239",2457,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1152399,47.6834472,"240",2456,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.132722461,47.6698741810001,"241",2454,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.134826155,47.663092744,"242",2453.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.140742225,47.654173976,"243",2452.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1421051,47.6499769000001,"244",2452,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.145081909,47.6505351750001,"245",2451.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.150101961,47.6517173570001,"246",2451,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1516495,47.6487879000001,"247",2450.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.15061365,47.6435671500001,"248",2450,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.087014,47.7499453,"249",2467,WA Section K Mile Marker,Mile Marker/5 - Washington/WA Section K,Washington Mile Marker
-121.143707367,47.632947836,"250",2449,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.133452406,47.6088663740001,"251",2447,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.138022573,47.598506108,"252",2446,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.140946677,47.59455215,"253",2445.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.145993344,47.586579355,"254",2444.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.129036615,47.56198341,"255",2442,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1291345,47.5576004000001,"256",2441,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1317353,47.5499666000001,"257",2440,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1321671,47.5454791000001,"258",2439,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.136976533,47.535842309,"259",2437,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.1355608,47.5244579000001,"260",2436,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.142329042,47.51872425,"261",2435,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.156320758,47.5061633920001,"262",2433.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.164133191,47.5039235680001,"263",2433,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.173209513,47.506872539,"264",2432.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-120.6892047,48.5713512,"265",2601.5,WA Section L Mile Marker,Mile Marker/5 - Washington/WA Section L,Washington Mile Marker
-121.181963732,47.5105505130001,"266",2432,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.191425828,47.513567832,"267",2431.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.207906585,47.517023689,"268",2430.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.206117673,47.5084586500001,"269",2429.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.148236574,47.5106334860001,"270",2434,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.208058911,47.5080991780001,"271",2429,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.212009,47.509916,"272",2428.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.214388393,47.510168784,"273",2428,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.215384219,47.5092634160001,"274",2427.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2201776,47.5023626,"275",2425,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2250003,47.5008236,"276",2424.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2341646,47.5034828,"277",2424,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2468497,47.4993149000001,"278",2422.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2479284,47.4958963,"279",2422,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.24772504,47.489771213,"280",2420.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.249321742,47.489994967,"281",2420,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.26092501,47.478093879,"282",2416.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2603554,47.4684205,"283",2415.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2649292,47.4624124000001,"284",2415,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2696753,47.4613160000001,"285",2414,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.272697382,47.458083855,"286",2413.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.278932517,47.4546689570001,"287",2412,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2835275,47.4528122,"288",2411.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.288768631,47.453631009,"289",2411,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2950292,47.4521232000001,"290",2410.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.2969374,47.4554317000001,"291",2410,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.3074702,47.4652475,"292",2408.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.3137904,47.4703821000001,"293",2408,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.3174569,47.4751603,"294",2407.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.32225726,47.4792780600001,"295",2407,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.327512,47.4767330000001,"296",2406.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.3289438,47.4714017000001,"297",2406,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.369727385,47.457873696,"298",2402.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.387626013,47.444636368,"299",2401,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.385493573,47.438085067,"300",2400.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.398352222,47.4330700730001,"301",2399.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.394270074,47.4430925980001,"302",2398.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.39902064,47.4366425740001,"303",2398,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.405719937,47.4312001770001,"304",2397.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.407459962,47.4306792950001,"305",2397,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.419378702,47.427094341,"306",2395.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.4209953,47.4231172,"307",2395,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.4265616,47.4115687,"308",2394,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.4315412,47.4073675000001,"309",2393.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.447892,47.3875452,"310",2391.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.4539521,47.3527407,"311",2388.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.412533093,47.4271882620001,"312",2396,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.4469492,47.3511054000001,"313",2388,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.44102334,47.3506921000001,"314",2387.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.4363985,47.345489,"315",2387,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.435037327,47.340832381,"316",2386.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.435174,47.3306815700001,"317",2385.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.431701006,47.325970479,"318",2385,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.1361035,47.5303342,"319",2436.5,WA Section J Mile Marker,Mile Marker/5 - Washington/WA Section J,Washington Mile Marker
-121.432887345,47.3214099,"320",2384.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-120.7686785,48.8886392000001,"321",2644.5,WA Section L Mile Marker,Mile Marker/5 - Washington/WA Section L,Washington Mile Marker
-121.4163791,47.3066942,"322",2383,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.398700025,47.293194516,"323",2381,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3911901,47.2914162000001,"324",2380.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3855785,47.2868637,"325",2380,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3717213,47.2916700000001,"326",2379,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3630948,47.2892031000001,"327",2378.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3588289,47.2850280000001,"328",2378,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3514135,47.2832703,"329",2377.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.344708793,47.28032167,"330",2377,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.338783404,47.2698456430001,"331",2376,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3335038,47.2607179,"332",2375,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3339992,47.2551016,"333",2374.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3382654,47.2499736,"334",2374,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3410397,47.2446408000001,"335",2373.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3501918,47.2438712000001,"336",2373,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3617412,47.2355088,"337",2372,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3621516,47.2324993,"338",2371.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.358001532,47.222473461,"339",2370.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3487658,47.2196286000001,"340",2370,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3174119,47.2117396,"341",2367.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3093784,47.1987895,"342",2366,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.308099522,47.196056028,"343",2365.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3044487,47.1909607000001,"344",2365,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3141443,47.1768295000001,"345",2363.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3047212,47.1604361,"346",2362,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.299467,47.1476992,"347",2361,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3311708,47.1324581000001,"348",2358,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.338101451,47.1342744510001,"349",2357.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3461787,47.1365337400001,"350",2357,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.3532376,47.1378047000001,"351",2356.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-121.368792882,47.1382262670001,"352",2355.5,WA Section I Mile Marker,Mile Marker/5 - Washington/WA Section I,Washington Mile Marker
-120.7585448,48.877615,"353",2643,WA Section L Mile Marker,Mile Marker/5 - Washington/WA Section L,Washington Mile Marker
